root	run	checkpoint	weights_path	size_bytes	size_gb	mtime	modified
/data/guorui/checkpoint-trash	qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814	epoch_0_step_15000-20260814-042450	/data/guorui/checkpoint-trash/qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814/epoch_0_step_15000-20260814-042450/model.safetensors	1163499018	1.084	1786650118	2026-08-14 03:41
/data/guorui/checkpoint-trash	qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814	epoch_0_step_10000-20260814-034158	/data/guorui/checkpoint-trash/qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814/epoch_0_step_10000-20260814-034158/model.safetensors	1163499018	1.084	1786647569	2026-08-14 02:59
/data/guorui/checkpoint-trash	qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814	epoch_0_step_5000-20260814-025929	/data/guorui/checkpoint-trash/qwen3-4b-residual-static-gate-pool-domino-shared-q-all36-b16-l5-5node-0509101112-bs2-epoch4-ar-eval-20260814/epoch_0_step_5000-20260814-025929/model.safetensors	1163499018	1.084	1786645034	2026-08-14 02:17
/data/guorui/checkpoint-trash	qwen3-4b-residual-static-gate-pool-domino-beta0-all36-b16-l5-2node-0512-bs2-epoch4-ar-eval-20260813	epoch_0_step_5000-20260813-233116	/data/guorui/checkpoint-trash/qwen3-4b-residual-static-gate-pool-domino-beta0-all36-b16-l5-2node-0512-bs2-epoch4-ar-eval-20260813/epoch_0_step_5000-20260813-233116/model.safetensors	1268357162	1.181	1786632625	2026-08-13 22:50
outputs	qwen3-4b-static-gate-delta-embedding-pool-domino-all36-b16-l5-2node-1011-bs2-epoch4-ar-eval-20260813	epoch_1_step_40000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-gate-delta-embedding-pool-domino-all36-b16-l5-2node-1011-bs2-epoch4-ar-eval-20260813/epoch_1_step_40000/model.safetensors	1163498928	1.084	1786612883	2026-08-13 17:21
outputs	qwen3-4b-static-gate-delta-mask-pool-domino-all36-b16-l5-4node-09101112-bs2-epoch4-ar-eval-20260812	epoch_4_step_79004	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-gate-delta-mask-pool-domino-all36-b16-l5-4node-09101112-bs2-epoch4-ar-eval-20260812/epoch_4_step_79004/model.safetensors	1163498928	1.084	1786576588	2026-08-13 07:16
outputs	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_2_step_40000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_2_step_40000/model.safetensors	1218309600	1.135	1786495245	2026-08-12 08:40
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_2_step_35000-20260812-084045	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_2_step_35000-20260812-084045/model.safetensors	1218309600	1.135	1786492414	2026-08-12 07:53
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_1_step_30000-20260812-075334	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_1_step_30000-20260812-075334/model.safetensors	1218309600	1.135	1786489584	2026-08-12 07:06
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_1_step_25000-20260812-070624	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_1_step_25000-20260812-070624/model.safetensors	1218309600	1.135	1786486759	2026-08-12 06:19
outputs	qwen3-4b-sft-gru-domino-custom-b16-2node-1516-bs2acc1-epoch2-lr2e-4-ar-eval-20260811	epoch_2_step_79004	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-sft-gru-domino-custom-b16-2node-1516-bs2acc1-epoch2-lr2e-4-ar-eval-20260811/epoch_2_step_79004/model.safetensors	1176507304	1.096	1786485799	2026-08-12 06:03
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_1_step_20000-20260812-061919	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_1_step_20000-20260812-061919/model.safetensors	1218309600	1.135	1786483922	2026-08-12 05:32
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_0_step_15000-20260812-053202	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_0_step_15000-20260812-053202/model.safetensors	1218309600	1.135	1786481092	2026-08-12 04:44
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_0_step_10000-20260812-044452	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_0_step_10000-20260812-044452/model.safetensors	1218309600	1.135	1786478266	2026-08-12 03:57
/data/guorui/checkpoint-trash	qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811	epoch_0_step_5000-20260812-035746	/data/guorui/checkpoint-trash/qwen3-4b-headwise-signed-diff-kv-domino-all36-b16-l5-5node-0508091011-bs2-epoch4-ar-eval-20260811/epoch_0_step_5000-20260812-035746/model.safetensors	1218309600	1.135	1786475453	2026-08-12 03:10
outputs	qwen3-4b-static-non-pre-norm-residual-stream-beta-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260811-rerun2	epoch_3_step_120000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-residual-stream-beta-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260811-rerun2/epoch_3_step_120000/model.safetensors	1163422588	1.084	1786471040	2026-08-12 01:57
outputs	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_3_step_45000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_3_step_45000/model.safetensors	1163423318	1.084	1786410620	2026-08-11 09:10
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_3_step_40000-20260811-091021	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_3_step_40000-20260811-091021/model.safetensors	1163423318	1.084	1786407937	2026-08-11 08:25
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_2_step_35000-20260811-082538	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_2_step_35000-20260811-082538/model.safetensors	1163423318	1.084	1786405243	2026-08-11 07:40
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_2_step_30000-20260811-074043	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_2_step_30000-20260811-074043/model.safetensors	1163423318	1.084	1786402561	2026-08-11 06:56
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_1_step_25000-20260811-065601	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_1_step_25000-20260811-065601/model.safetensors	1163423318	1.084	1786399869	2026-08-11 06:11
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_1_step_20000-20260811-061110	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_1_step_20000-20260811-061110/model.safetensors	1163423318	1.084	1786397185	2026-08-11 05:26
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_1_step_15000-20260811-052625	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_1_step_15000-20260811-052625/model.safetensors	1163423318	1.084	1786394499	2026-08-11 04:41
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_0_step_10000-20260811-044139	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_0_step_10000-20260811-044139/model.safetensors	1163423318	1.084	1786391805	2026-08-11 03:56
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810	epoch_0_step_5000-20260811-035646	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-residual-stream-difference-pool-domino-all36-b16-l5-6node-050809101112-bs2-epoch4-ar-eval-20260810/epoch_0_step_5000-20260811-035646/model.safetensors	1163423318	1.084	1786389133	2026-08-11 03:12
outputs	qwen3-4b-static-non-pre-norm-one-gate-no-embedding-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260810	epoch_3_step_150000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-no-embedding-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260810/epoch_3_step_150000/model.safetensors	1163422040	1.084	1786384051	2026-08-11 01:47
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260806	epoch_5_step_200000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260806/epoch_5_step_200000/model.safetensors	1163422050	1.084	1786350326	2026-08-10 16:25
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260810	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2acc1-epoch4-ar-eval-20260810/epoch_0_step_5000/model.safetensors	1163422050	1.084	1786329518	2026-08-10 10:38
outputs	qwen3-4b-static-non-pre-norm-one-gate-no-embedding-difference-pool-domino-all36-b16-l5-6node-131415161718-bs1-epoch6-ar-eval-20260809	epoch_4_step_120000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-no-embedding-difference-pool-domino-all36-b16-l5-6node-131415161718-bs1-epoch6-ar-eval-20260809/epoch_4_step_120000/model.safetensors	1163422040	1.084	1786323632	2026-08-10 09:00
outputs	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_4_step_120000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_4_step_120000/model.safetensors	1163422598	1.084	1786323431	2026-08-10 08:57
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_4_step_115000-20260810-085711	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_4_step_115000-20260810-085711/model.safetensors	1163422598	1.084	1786322150	2026-08-10 08:35
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_4_step_110000-20260810-083550	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_4_step_110000-20260810-083550/model.safetensors	1163422598	1.084	1786320862	2026-08-10 08:14
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_105000-20260810-081422	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_105000-20260810-081422/model.safetensors	1163422598	1.084	1786319584	2026-08-10 07:53
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_100000-20260810-075305	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_100000-20260810-075305/model.safetensors	1163422598	1.084	1786318306	2026-08-10 07:31
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_95000-20260810-073146	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_95000-20260810-073146/model.safetensors	1163422598	1.084	1786317021	2026-08-10 07:10
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_90000-20260810-071021	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_90000-20260810-071021/model.safetensors	1163422598	1.084	1786315744	2026-08-10 06:49
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_85000-20260810-064905	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_85000-20260810-064905/model.safetensors	1163422598	1.084	1786314464	2026-08-10 06:27
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_3_step_80000-20260810-062745	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_3_step_80000-20260810-062745/model.safetensors	1163422598	1.084	1786313181	2026-08-10 06:06
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_2_step_75000-20260810-060621	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_2_step_75000-20260810-060621/model.safetensors	1163422598	1.084	1786311907	2026-08-10 05:45
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_2_step_70000-20260810-054507	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_2_step_70000-20260810-054507/model.safetensors	1163422598	1.084	1786310620	2026-08-10 05:23
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_2_step_65000-20260810-052340	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_2_step_65000-20260810-052340/model.safetensors	1163422598	1.084	1786309342	2026-08-10 05:02
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_2_step_60000-20260810-050222	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_2_step_60000-20260810-050222/model.safetensors	1163422598	1.084	1786308068	2026-08-10 04:41
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_2_step_55000-20260810-044109	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_2_step_55000-20260810-044109/model.safetensors	1163422598	1.084	1786306784	2026-08-10 04:19
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_1_step_50000-20260810-041944	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_1_step_50000-20260810-041944/model.safetensors	1163422598	1.084	1786305508	2026-08-10 03:58
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_1_step_45000-20260810-035829	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_1_step_45000-20260810-035829/model.safetensors	1163422598	1.084	1786304236	2026-08-10 03:37
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_1_step_40000-20260810-033717	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_1_step_40000-20260810-033717/model.safetensors	1163422598	1.084	1786302952	2026-08-10 03:15
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_1_step_35000-20260810-031552	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_1_step_35000-20260810-031552/model.safetensors	1163422598	1.084	1786301677	2026-08-10 02:54
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_1_step_30000-20260810-025437	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_1_step_30000-20260810-025437/model.safetensors	1163422598	1.084	1786300404	2026-08-10 02:33
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_0_step_25000-20260810-023324	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_0_step_25000-20260810-023324/model.safetensors	1163422598	1.084	1786299118	2026-08-10 02:11
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_0_step_20000-20260810-021158	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_0_step_20000-20260810-021158/model.safetensors	1163422598	1.084	1786297846	2026-08-10 01:50
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_0_step_15000-20260810-015046	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_0_step_15000-20260810-015046/model.safetensors	1163422598	1.084	1786296569	2026-08-10 01:29
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_0_step_10000-20260810-012929	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_0_step_10000-20260810-012929/model.safetensors	1163422598	1.084	1786295287	2026-08-10 01:08
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809	epoch_0_step_5000-20260810-010807	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l5-6node-050809101112-bs1-epoch6-ar-eval-20260809/epoch_0_step_5000-20260810-010807/model.safetensors	1163422598	1.084	1786294026	2026-08-10 00:47
outputs	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_3_step_100000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_3_step_100000/model.safetensors	738714458	0.688	1786291554	2026-08-10 00:05
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_3_step_95000-20260810-000554	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_3_step_95000-20260810-000554/model.safetensors	738714458	0.688	1786290469	2026-08-09 23:47
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_3_step_90000-20260809-234749	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_3_step_90000-20260809-234749/model.safetensors	738714458	0.688	1786289381	2026-08-09 23:29
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_3_step_85000-20260809-232941	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_3_step_85000-20260809-232941/model.safetensors	738714458	0.688	1786288302	2026-08-09 23:11
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_3_step_80000-20260809-231142	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_3_step_80000-20260809-231142/model.safetensors	738714458	0.688	1786287219	2026-08-09 22:53
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_2_step_75000-20260809-225340	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_2_step_75000-20260809-225340/model.safetensors	738714458	0.688	1786286132	2026-08-09 22:35
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_2_step_70000-20260809-223532	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_2_step_70000-20260809-223532/model.safetensors	738714458	0.688	1786285052	2026-08-09 22:17
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_2_step_65000-20260809-221732	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_2_step_65000-20260809-221732/model.safetensors	738714458	0.688	1786283970	2026-08-09 21:59
/data/guorui/checkpoint-trash	qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809	epoch_2_step_60000-20260809-215930	/data/guorui/checkpoint-trash/qwen3-4b-static-non-pre-norm-difference-pool-domino-all36-b16-l3-6node-050809101112-bs1-epoch4-ar-eval-20260809/epoch_2_step_60000-20260809-215930/model.safetensors	738714458	0.688	1786282882	2026-08-09 21:41
